the_geom,cartodb_id,fc_subsidy_id,end_date,start_date,obs_id,sub_subsidy_id,subsidy_id,agency_id,reac_date,reac_score,tenure,preservation,subsidized_units,project_name,sub_subsidy_name,subsidy_name,agency_name,program
,659900,6000000003456,,20100518,,,,,,,,,,157 GRAHAM AVE,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659901,6000000003457,,20180510,,,,,,,,,,140 JOHNSON AVENUE,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659902,6000000003458,,20180605,,,,,,,,,,166 East 100th Street,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659903,6000000003459,,20070828,,,,,,,,,,231 EAST 77 STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659904,6000000003460,,20060718,,,,,,,,,,521 WEST 42ND STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659905,6000000003461,,20060329,,,,,,,,,,417 AND 438 EAST 76TH STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659906,6000000003462,,20060801,,,,,,,,,,417 AND 438 EAST 76TH STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659907,6000000003463,,20060719,,,,,,,,,,33 WEST END AVENUE,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659908,6000000003464,,20050422,,,,,,,,,,202 WEST 108 ST,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659909,6000000003465,,20070118,,,,,,,,,,1 EAST 35 STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659910,6000000003466,,20061006,,,,,,,,,,1115 FIRST AVENUE,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659911,6000000003467,,20081121,,,,,,,,,,RIVER PLACE II (A),Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659912,6000000003468,,20080201,,,,,,,,,,250 EAST 60TH STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659913,6000000003469,,20070301,,,,,,,,,,321 EAST 21 STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659914,6000000003470,,20080123,,,,,,,,,,334 EAST 92ND STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659915,6000000003471,,20071227,,,,,,,,,,385 THIRD AVENUE,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659916,6000000003472,,20090319,,,,,,,,,,228 EAST 46TH STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659917,6000000003473,,20080313,,,,,,,,,,QUINCY 15,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659918,6000000003474,,20070927,,,,,,,,,,89-91 CARLTON AVE,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659919,6000000003475,,20100702,,,,,,,,,,505 WEST 37TH STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659920,6000000003228,,20190314,,,,,,,,,,118 Fulton Street,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659921,6000000003229,,20191031,,,,,,,,,,1519-1535 BEDFORD AVENUE,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659922,6000000003230,,20180924,,,,,,,,,,94-02 148th Street,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659923,6000000003231,,20190115,,,,,,,,,,Norwood Gardens,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659924,6000000003232,,20191113,,,,,,,,,,COMPASS 5,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659925,6000000004757,,20070613,,,,,,,,,,TBK607B,TPT,City and State Programs,NYC Department of Housing Preservation and Development,true
,659926,6000000004807,,20060601,,,,,,,,,,COOPER STREET,Neighborhood Entrepreneur Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659927,6000000004808,,20060727,,,,,,,,,,TBK409A,TPT,City and State Programs,NYC Department of Housing Preservation and Development,true
,659928,6000000006418,,20120322,,,,,,,,,,CALVERT LANCASTER SITE F,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659929,6000000006419,,20121023,,,,,,,,,,STAPLETON COURT,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659930,6000000006420,,20120411,,,,,,,,,,NAVY GREEN SUPPORTIVE HOUSING,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659931,6000000006421,,20120821,,,,,,,,,,920 WESTCHESTER AVENUE,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659932,6000000006423,,20171005,,,,,,,,,,Walison. 280-282 E. Burnside Ave. Burnside Walton,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659933,6000000006424,,20160128,,,,,,,,,,Morris Court,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659934,6000000006425,,20161017,,,,,,,,,,Soundview Senior,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659935,6000000006426,,20120330,,,,,,,,,,SEDGCLIFF APARTMENTS,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659936,6000000006427,,20120227,,,,,,,,,,SEDGCLIFF APARTMENTS,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659937,6000000006429,,20190531,,,,,,,,,,797 STERLING PLACE,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,659938,6000000006430,,20140606,,,,,,,,,,KING GARDEN APARTMENTS,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659939,6000000006431,,20180508,,,,,,,,,,423 EAST 117 STREET,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,659940,6000000006432,,20130621,,,,,,,,,,2950 GRAND CONCOURSE,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659941,6000000006433,,20130311,,,,,,,,,,East Harlem South Cluster Site A La Celia,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659942,6000000006434,,20160901,,,,,,,,,,THE ROOSEVELT,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,659943,6000000006435,,20101221,,,,,,,,,,MORRIS HEIGHTS SENIOR HOUSING,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659944,6000000006437,,20110126,,,,,,,,,,86-19 144TH STREET,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659945,6000000006438,,20120816,,,,,,,,,,1800 SOUTHERN BOULEVARD,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659946,6000000006454,,20110520,,,,,,,,,,DONA PETRA SANTIAGO APARTMENTS,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659947,6000000006459,,20150723,,,,,,,,,,HRBI Housing  at Washington Houses,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659948,6000000006460,,20171201,,,,,,,,,,Bay Street Senior Housing (20136026),Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,659949,6000000006461,,20120723,,,,,,,,,,HANAC/PCA,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659950,6000000006462,,20120307,,,,,,,,,,East Harlem South Cluster- BFGH,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659951,6000000006463,,20120207,,,,,,,,,,St. Johns Place,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,659952,6000000006464,,20191231,,,,,,,,,,HP HUTCHINSON RIVER PARKWAY HDFC.HPO.FY20,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,659953,6000000006465,,20121031,,,,,,,,,,Navy Green (Building R1),Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659954,6000000006467,,20120830,,,,,,,,,,POKO SOUTH BRONX APARTMENTS,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659955,6000000006468,,20120821,,,,,,,,,,1070 ANDERSON AVE,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659956,6000000006469,,20121219,,,,,,,,,,POKO SOUTH BRONX APARTMENTS,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659957,6000000006470,,20150708,,,,,,,,,,Hunters Point South: Parcel A,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659958,6000000006471,,20141021,,,,,,,,,,East 99th Street (HHC),Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659959,6000000006472,,20150709,,,,,,,,,,Atlantic Commons Phase 2,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659960,6000000006473,,20150730,,,,,,,,,,Gateway Elton - Phase 2,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659961,6000000006474,,20150723,,,,,,,,,,Gateway Elton - Phase 2,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659962,6000000006476,,20170315,,,,,,,,,,COMPASS RESIDENCES 1B,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659963,6000000006477,,20170315,,,,,,,,,,COMPASS RESIDENCES 1A,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659964,6000000006478,,20130521,,,,,,,,,,POKO SOUTH BRONX APARTMENTS,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659965,6000000006479,,20160502,,,,,,,,,,Boston Road Houses (1351 Boston Road),Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659966,6000000006480,,20170629,,,,,,,,,,ALMA - 500 ST MARKS,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,659967,6000000003476,,20091015,,,,,,,,,,20 N 5TH STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659968,6000000003477,,20080723,,,,,,,,,,1330 FIRST AVENUE,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659969,6000000003478,,20080106,,,,,,,,,,210 WEST 102ND ST SETTLEMENT,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659970,6000000003479,,20090202,,,,,,,,,,455 WEST 37TH STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659971,6000000003480,,20110405,,,,,,,,,,THE GARVEY,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659972,6000000003481,,20090714,,,,,,,,,,COOK STREET APARTMENTS,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659973,6000000003482,,20090930,,,,,,,,,,COOK STREET APARTMENTS,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659974,6000000003483,,20110330,,,,,,,,,,320 WEST 38TH STREET,Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659975,6000000003484,,20091102,,,,,,,,,,"332 EAST 22ND STREET, MANHATTAN",Inclusionary Housing,Zoning,NYC Department of Housing Preservation and Development,false
,659976,6000000006324,,20110818,,,,,,,,,,986 EAST 181 STREET,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659977,6000000006325,,20150629,,,,,,,,,,Barrier Free Living Residences,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659978,6000000006326,,20110908,,,,,,,,,,WEST 127TH STREET / THE BALTON,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659979,6000000006327,,20100715,,,,,,,,,,THE SAVANNAH,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659980,6000000006328,,20120202,,,,,,,,,,BRUCKNER BY THE BRIDGE - 421A UNITS ONLY,421a Affordable,City and State Programs,NYC Department of Housing Preservation and Development,true
,659981,6000000006329,,20110819,,,,,,,,,,BRUCKNER BY THE BRIDGE,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659982,6000000006330,,20110804,,,,,,,,,,Bergen Street Co-op,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659983,6000000006331,,20160329,,,,,,,,,,899 WESTCHESTER AVENUE,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659984,6000000006332,,20140610,,,,,,,,,,Maple Mesa 232 E169 & 601 E163,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659985,6000000006333,,20140407,,,,,,,,,,Maple Mesa 232 E169 & 601 E163,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,659986,6000000006334,,20150831,,,,,,,,,,THE STACK,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
